,raceId,circuitId,driverId,constructorId,grid,year,round,lap,milliseconds_y,q1milli,q2milli,q3milli,Driver_Season_Points,driverwins,YOB,Races_before,Races_won,Podiums,isSafetyCar,isSafetyCarPrev,isPitting,tyre_age,tyre_compound,isVET,isZHO,isVER,isTSU,isSTR,isMSC,isSAR,isRIC,isSAI,isRUS,isPIA,isPER,isOCO,isNOR,isMAG,isLEC,isLAW,isLAT,isHUL,isHAM,isGAS,isDEV,isBOT,isBEA,isALO,isALB,isRBR,isFER,isMER,isALP,isMCL,isALF,isAST,isHAA,isATR,isWIL,code,next_compound
22,1121,3,832.0,6.0,4.0,2024,1,2,,89.909,89.573,89.503,0.0,2.0,1994.0,182.0,2.0,17.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAI,
23,1121,3,815.0,9.0,5.0,2024,1,2,,90.221,89.932,89.533,0.0,6.0,1990.0,253.0,6.0,33.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PER,
24,1121,3,4.0,117.0,6.0,2024,1,2,,90.179,89.801,89.542,0.0,32.0,1981.0,373.0,32.0,104.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ALO,
25,1121,3,846.0,1.0,7.0,2024,1,2,,90.143,89.941,89.614,0.0,0.0,1999.0,100.0,0.0,12.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NOR,
26,1121,3,857.0,1.0,8.0,2024,1,2,,90.531,90.122,89.683,0.0,0.0,2001.0,18.0,0.0,2.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,PIA,
27,1121,3,1.0,131.0,9.0,2024,1,2,,90.45,89.718,89.71,0.0,103.0,1985.0,328.0,103.0,196.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAM,
28,1121,3,852.0,215.0,11.0,2024,1,2,,90.481,90.129,100.0,0.0,0.0,2000.0,62.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TSU,
29,1121,3,840.0,117.0,12.0,2024,1,2,,89.965,90.197,100.0,0.0,0.0,1998.0,140.0,0.0,3.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STR,
30,1121,3,848.0,3.0,13.0,2024,1,2,,90.397,90.213,100.0,0.0,0.0,1996.0,77.0,0.0,2.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ALB,
31,1121,3,817.0,215.0,14.0,2024,1,2,,90.562,90.278,100.0,0.0,8.0,1989.0,232.0,8.0,32.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RIC,
32,1121,3,825.0,210.0,15.0,2024,1,2,,90.646,90.529,100.0,0.0,0.0,1992.0,160.0,0.0,1.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAG,
33,1121,3,842.0,214.0,15.0,2024,1,2,,90.948,100.0,100.0,0.0,1.0,1996.0,126.0,1.0,4.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,
34,1121,3,822.0,15.0,16.0,2024,1,2,,90.756,100.0,100.0,0.0,10.0,1989.0,218.0,10.0,67.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOT,
35,1121,3,855.0,15.0,17.0,2024,1,2,,90.757,100.0,100.0,0.0,0.0,1999.0,40.0,0.0,0.0,0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZHO,
36,1121,3,858.0,3.0,18.0,2024,1,2,,90.77,0.0,100.0,0.0,0.0,2000.0,22.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SAR,
37,1121,3,839.0,214.0,19.0,2024,1,2,,90.793,100.0,100.0,0.0,1.0,1996.0,126.0,1.0,3.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,OCO,
38,1121,3,830.0,9.0,1.0,2024,1,3,,90.031,89.374,89.179,0.0,54.0,1997.0,181.0,54.0,92.0,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VER,
39,1121,3,844.0,6.0,2.0,2024,1,3,,90.243,89.165,89.407,0.0,5.0,1997.0,122.0,5.0,28.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEC,
40,1121,3,847.0,131.0,3.0,2024,1,3,,90.35,89.922,89.485,0.0,1.0,1998.0,100.0,1.0,10.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RUS,
41,1121,3,832.0,6.0,4.0,2024,1,3,,89.909,89.573,89.503,0.0,2.0,1994.0,182.0,2.0,17.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAI,
42,1121,3,815.0,9.0,5.0,2024,1,3,,90.221,89.932,89.533,0.0,6.0,1990.0,253.0,6.0,33.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PER,
43,1121,3,4.0,117.0,6.0,2024,1,3,,90.179,89.801,89.542,0.0,32.0,1981.0,373.0,32.0,104.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ALO,
44,1121,3,846.0,1.0,7.0,2024,1,3,,90.143,89.941,89.614,0.0,0.0,1999.0,100.0,0.0,12.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NOR,
45,1121,3,857.0,1.0,8.0,2024,1,3,,90.531,90.122,89.683,0.0,0.0,2001.0,18.0,0.0,2.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,PIA,
46,1121,3,1.0,131.0,9.0,2024,1,3,,90.45,89.718,89.71,0.0,103.0,1985.0,328.0,103.0,196.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAM,
47,1121,3,852.0,215.0,11.0,2024,1,3,,90.481,90.129,100.0,0.0,0.0,2000.0,62.0,0.0,0.0,0,0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TSU,
48,1121,3,840.0,117.0,12.0,2024,1,3,,89.965,90.197,100.0,0.0,0.0,1998.0,140.0,0.0,3.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STR,
49,1121,3,848.0,3.0,13.0,2024,1,3,,90.397,90.213,100.0,0.0,0.0,1996.0,77.0,0.0,2.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ALB,
50,1121,3,817.0,215.0,14.0,2024,1,3,,90.562,90.278,100.0,0.0,8.0,1989.0,232.0,8.0,32.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RIC,
51,1121,3,825.0,210.0,15.0,2024,1,3,,90.646,90.529,100.0,0.0,0.0,1992.0,160.0,0.0,1.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAG,
52,1121,3,842.0,214.0,15.0,2024,1,3,,90.948,100.0,100.0,0.0,1.0,1996.0,126.0,1.0,4.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,
53,1121,3,822.0,15.0,16.0,2024,1,3,,90.756,100.0,100.0,0.0,10.0,1989.0,218.0,10.0,67.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOT,
54,1121,3,855.0,15.0,17.0,2024,1,3,,90.757,100.0,100.0,0.0,0.0,1999.0,40.0,0.0,0.0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZHO,
55,1121,3,858.0,3.0,18.0,2024,1,3,,90.77,0.0,100.0,0.0,0.0,2000.0,22.0,0.0,0.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SAR,
